"","logFC","AveExpr","t","P.Value","adj.P.Val"
"evc",1.40208661823584,-0.651816557394332,2.08648939992454,0.0191901697947111,0.940095178431602
"camk2n2",1.37003509637264,-3.02647369962556,2.06441055076971,0.0202252334434484,0.983129148954433
"sfrp2",1.28401172048348,0.568344253864921,2.06438466640082,0.0202264743922078,0.983129148954433
"clec4e",1.38907341856067,2.19482086368227,2.06281230786856,0.0203019786278271,0.983129148954433
"uncharacterized protein c1orf185 homolog ",1.40421095635801,-1.19098416036679,2.05029440215481,0.0209117254129021,1
"glp2r",1.36288123761254,-4.04355109748843,2.04593347918165,0.0211277862806412,1
"nostrin",1.55249312731111,3.94560061342616,2.03772959401767,0.021539410244937,1
"pde6a",1.42764327706125,-2.59259480955125,1.98854944149709,0.0241529180831328,1
"aif1l",1.3706628792785,-3.37460048927447,1.97993267537758,0.024637444604085,1
"prrg4",1.43055303931783,-2.94066597460546,1.97666944116078,0.0248230736479669,1
"usp2",1.4043158554498,-0.786643167067609,1.97378952522404,0.0249878790944184,1
"usp54",1.17808549292966,1.80136528191809,1.96766095941814,0.0253416721554817,1
"hgfac",-1.22599083504852,-0.351025994858589,-1.95211193125537,0.0262583302974648,1
"axin2",-1.20048063158224,1.48648735242161,-1.93408261540185,0.0273560550898839,1
"copz2",1.24406244011761,-1.01517024306965,1.86685122577705,0.0317954609359495,1
"stc2",1.28773713880909,-3.38297460461426,1.86680873866649,0.0317984458078543,1
