"","logFC","AveExpr","t","P.Value","adj.P.Val"
"cnga3",1.15154189555736,-3.27339053970277,3.35291105786614,0.000483162041128573,0.00935173818962333
"ptpn22",0.792840181713257,5.09908769651338,3.3361962317687,0.000511427009943585,0.00986858928042286
"enpp1",1.0430734115501,0.0642467182518821,3.33564214415734,0.000512389879028527,0.00987209707475845
"rasal1",0.937667505528031,2.73393821995674,3.33197556551709,0.00051880424228084,0.00996529911578654
"slc7a1",0.982433804882545,2.5253637948729,3.32989933599088,0.000522469561085581,0.0100052920947889
"pmel",1.01760228148701,1.88882256849818,3.32904431093885,0.000523986008212956,0.0100184979654732
"znf445",1.17502839250944,1.82340497705235,3.3285713255112,0.000524826643632743,0.0100184979654732
"ppat",0.907416081288122,2.56558737399006,3.31604088993167,0.000547560293079309,0.0103602014135171
"atp1a4",1.05919184816302,-1.49842797768955,3.31061462656621,0.000557687071058354,0.0105203087926963
"trim52",0.996962181725941,1.0383846134978,3.30881961914302,0.000561075246012366,0.0105684501257083
"trav13-1",0.783543473708827,3.72872443487648,3.30537450781666,0.000567631884228069,0.0106760407511288
"igf2bp3",1.10267859134237,1.95938617835534,3.30128317150079,0.000575511117889725,0.0108081501025382
"pacc1",0.733731252693115,4.02844444270507,3.29551299719036,0.000586796813491755,0.0110037461805969
"loxl3",0.877299354333776,0.80648730522537,3.29378048771792,0.000590225400120227,0.0110516427142512
"peak1",1.15048145645728,3.02664736786134,3.28655444126166,0.000604727706806239,0.0112335915805995
"zscan25",0.721531197562162,2.56533938243658,3.28628471337728,0.00060527540678758,0.0112335915805995
"nags",1.03436596803044,-2.39392679794122,3.28547263425647,0.000606927175943045,0.0112379290739668
"ppp1r13l",0.751836787635352,2.38391819630206,3.27902769526806,0.000620185774928242,0.0114431065829461
"znf512",0.789784501348631,3.00308834606439,3.27823065574971,0.000621844056598263,0.0114569781798039
"znf215",1.06144744371048,-0.133017509419747,3.27633380901894,0.000625807155844184,0.011513211998129
"traf5",0.702179195371903,5.1610030924367,3.26134211616834,0.000657966497698908,0.0120697221544506
"fut2",0.78818945032334,4.07366535660226,3.26064947307229,0.000659488835103197,0.0120801150534338
"foxp3",0.887262895606693,3.12310108478508,3.25799825514906,0.000665346179037634,0.0121697689679546
"dclre1a",0.774846409663515,2.85963563155674,3.25600180421844,0.000669788838272579,0.0122156726218285
"fcrl4",1.17421963956071,-1.88019888099804,3.2513148966544,0.000680327134337724,0.0123899922923552
"parp1",0.72375943777551,7.6466439887892,3.25069103901958,0.000681741417607053,0.012397884571418
"adhfe1",0.76435010025494,2.3900403584929,3.249035188367,0.000685508492570491,0.0124484796517219
"tspyl4",0.844898112120439,1.99617752702505,3.24857057170724,0.00068656897103844,0.0124498496771232
"ttk",1.1361381315273,-0.805847398106075,3.23450103931802,0.000719413995290185,0.0129525263340066
"trip13",0.714066308085289,5.12682991553486,3.23245702199138,0.000724305390414263,0.0130220424316442
"pla2r1",1.27856860192822,-2.29961192417512,3.22716667130449,0.000737109197819654,0.013233413567106
"ahdc1",0.791716518693222,4.49758273536149,3.22627521156903,0.000739287308598797,0.013253691196284
"klhdc7a",1.138619033371,-1.75620756479453,3.22493615255114,0.000742570281951299,0.0132936909257542
"foxo1",0.803511437432914,4.6684959486616,3.2193244773781,0.000756476243152673,0.0135043831033992
"gpr55",0.901981502368306,2.55910794277172,3.21656108516067,0.000763412539923275,0.0136089860255152
"hlf",0.954404580745146,-0.195158190887001,3.21280763494528,0.000772928541324765,0.0137592166673292
"cenpi",0.94294103255951,0.0708899121494327,3.21127398273218,0.000776848352898319,0.0138095447711418
"mbnl2",0.900741538089128,0.656799988364539,3.2107859579547,0.000778099544204524,0.0138123597460688
"znf549",1.14941213508338,-2.21794476921261,3.20640099332804,0.000789425856176918,0.0139548030235318
"nipa1",1.14095060981485,-1.69993594190776,3.19549313596356,0.000818267732373663,0.0144442540076407
"cep120",0.732682033395548,3.53607499880088,3.19353390312075,0.000823550635232848,0.0145059430627653
"zkscan7",0.728867215448725,3.43014166245405,3.1843186147164,0.000848825842599708,0.0149096888657023
"gpr15",0.930766159821443,2.08164160872844,3.17073200564326,0.000887404664772772,0.0155560437698517
"c19orf57",0.905003865348378,0.340775506251306,3.16703216106771,0.000898188250796908,0.0157232705011387
"cables1",0.898083988231585,0.861169515873408,3.16607005904066,0.000901012219564654,0.015750889962763
"pfas",0.805540107970271,5.50472120748007,3.16400870321115,0.000907090437763427,0.0158352431531657
"wdr36",0.791123910709247,3.48819931948416,3.15616981722082,0.00093055308484406,0.0162000832497852
"lingo4",1.07722921935824,-0.431791695526125,3.14776315245079,0.000956338779425116,0.0165804743939013
"dtx1",0.81557641142787,4.20485297878494,3.14533536181861,0.000963907685614962,0.0166888071760103
"tbx1",0.969929355267339,-1.02259110731023,3.13795353668436,0.000987263251466707,0.0170232199662861
"map3k12",0.727358654137243,1.89650798504195,3.1365276296643,0.000991834624253277,0.017078743618443
"xcr1",1.21403880418676,-0.390435113417883,3.13278771122465,0.00100391778391136,0.017239832704967
"kif18a",0.908558524993573,0.376802296519137,3.12461794956846,0.00103078823637311,0.017633030997383
"clhc1",0.972135877113309,0.209518840078209,3.12055092814315,0.00104441124506441,0.0178382617923906
"arl5c",0.765994194097228,3.22651305472411,3.10998796427912,0.00108057458890944,0.0183320566835253
"hla-dob",0.822147381768178,5.22115879775031,3.10951821508606,0.0010822093818945,0.0183351801310517
"rax",1.24848618099028,-1.9889790086844,3.1069281019519,0.001091264457876,0.0184638440202072
"nfe2l3",0.781319293281302,2.65618622824835,3.10251274140348,0.00110686215466259,0.0186777446899607
"zmat1",0.995841877474736,-1.35183160844709,3.09930591312427,0.00111831941887018,0.0188459188468002
"nup210",0.750525825194207,7.91656202555364,3.09478613006092,0.00113465362796048,0.0190703287284474
"mtr",0.98747835289046,2.46590087799641,3.08865852986513,0.0011571502976492,0.0193455325555401
"pole",0.854056861273822,4.2204332741502,3.08815511929601,0.00115901668723427,0.0193511385864649
"krba2",0.825407454008031,1.10544551807482,3.0875702461691,0.0011611885881,0.0193618239643746
"acad11",0.961588059760899,-0.225608674670186,3.08499571024402,0.00117079375523166,0.0194706082531222
"ern2",0.818745811830586,0.954664324436638,3.08429331380339,0.00117342698371646,0.0194887564352067
"cd6",0.756349271795889,7.30451600304192,3.08193526852679,0.0011823071382362,0.0195847705375718
"sv2a",0.785693210299142,1.79572122335212,3.07381030683283,0.00121338206321601,0.0200469750287414
"smad9",1.05794355867149,-2.02012062228637,3.07324551290248,0.00121556995259911,0.0200569042178853
"anapc1",0.727700613933662,5.63402890857086,3.07110688569112,0.00122388755263319,0.0201415557001705
"mki67",0.896756691918812,6.04303272300389,3.06986178479197,0.00122875417555317,0.0201953498372127
"wscd2",0.893663653661647,2.4739656877977,3.06926057823526,0.00123111044618894,0.0202077986095871
"tnxb",0.902094536043477,1.48740946496006,3.05612471021257,0.00128364469301043,0.0210155249675633
"mcoln2",0.829937111396765,1.35721444669381,3.05221689395617,0.00129966745817008,0.0212228643460099
"bcl9",0.780651005510561,4.00027512401125,3.04525046932555,0.00132868901964644,0.0216687748636275
"tram2",0.850456915405957,4.04104725440405,3.0400963211319,0.00135054375724556,0.0219968074069932
"atcay",1.16335757045637,-0.819577404381495,3.03644100733761,0.00136624324546979,0.0221953064003762
"hnf1a",0.846489142215287,0.93773842650504,3.03264679449111,0.00138271691673713,0.0224340938519134
"plekhg1",0.840934788813588,3.51142700157169,3.028209787817,0.00140221335138406,0.0227212494206963
"prox1",1.1358025831285,-3.09560585955285,3.02366389014713,0.00142245042691396,0.0229978694447018
"sptbn1",0.772742689861213,6.60301970799693,3.02222103946715,0.00142892957666455,0.023036021580948
"gemin5",0.74185918686971,4.09396456120109,3.01977941444095,0.00143995563706771,0.0231842029259856
"gprc5c",0.862691113335554,1.66707074971801,3.00916028151662,0.00148882680083779,0.0239405622592733
"eno2",0.710652507166321,5.33691449449928,3.00754683095218,0.00149638428138358,0.0240010164116841
"itm2a",0.810877481583075,0.581886074174839,3.00629222350379,0.00150228528646796,0.0240651251402643
"ptpn13",0.860821625050796,2.55867846765686,3.00396184921477,0.00151330294452717,0.0242109315390872
"nol9",0.69135710772803,3.86663990675729,3.00267543466888,0.00151941669475058,0.0242754087125264
"cdon",1.0406102718961,-0.892453243450095,3.00230646316713,0.00152117443629408,0.0242754087125264
"plekhg2",0.806900548545693,5.17906922130239,2.99881940031133,0.00153787899472527,0.0244493743576511
"sbk1",0.8024311842037,3.33743653812508,2.99596249793809,0.00155169028639318,0.0246379566956324
"egr3",1.0071968249268,-0.95507293380207,2.99458250955614,0.00155840239400316,0.024711136750853
"ambp",0.729775881318071,3.49112452920276,2.99040180146603,0.00157890007830066,0.0249758674463605
"atm",0.928041467238534,5.65999878509674,2.98266088098146,0.0016175084413998,0.025554611488565
"plekhb1",0.746626932579904,1.9324662327596,2.98156994459611,0.00162301873471357,0.0256096551660984
"dennd4c",0.909306536497241,3.25407101260929,2.97512154740487,0.001655943052771,0.0260316719452397
"chst1",1.30682659291095,0.0288274603868169,2.97406195767744,0.00166141155624552,0.0260851933656983
"haspin",0.717724329922459,3.05402712286116,2.96732977259926,0.00169654407382807,0.0265707813495824
"lrrc4c",0.978570120697426,-0.398850912168953,2.96687816728918,0.00169892505604334,0.0265751408209551
"ikzf4",0.887822933888754,1.73814927870632,2.9653045232613,0.00170724570125781,0.0266722848185383
"rnft2",0.952388668724363,-1.7779166174635,2.96368463340274,0.00171584991476816,0.0267736136700676
"atp8b2",0.789857272779689,6.72333166036923,2.95462595701051,0.00176470371328719,0.0274231111127223
"chrdl2",1.00432939000127,-2.6315524697004,2.95436068552331,0.00176615337018403,0.0274231111127223
"naf1",0.701617726567354,2.965127378557,2.95351631211762,0.00177077497971885,0.0274563143759549
"npas2",0.811897605050368,1.74576930912347,2.95317678381707,0.00177263648475189,0.0274563143759549
"sall2",0.755858921036239,3.38107706536764,2.94996679513785,0.00179032452572672,0.0276963423263892
"alcam",0.923191633927888,0.815688097363937,2.94809610781753,0.00180070708493679,0.02778893387853
"ttc37",0.868135410867461,3.68172930596406,2.9445380793452,0.00182060709203313,0.028061771995374
"slc6a18",0.888141616320141,-0.092764090768122,2.93994093790424,0.00184661731396547,0.0283846310656577
"smyd5",0.732698568485902,2.16646520049275,2.93465165506815,0.00187696464463301,0.0287104457196077
"znf724",0.909164082464394,0.785193936821405,2.93397759781599,0.00188086470890381,0.0287104457196077
"ddx21",0.786247907150036,4.0859046516216,2.93321204234365,0.00188530318066813,0.0287434823889801
"synpo",0.790882191801411,5.86639381347283,2.92837909995796,0.001913545390508,0.0291038510115891
"serpinb9",0.899009792994034,3.68748007947167,2.92629064969462,0.00192586911133489,0.0291900010977071
"ptprb",0.943594201113636,1.46522607773744,2.92608957877741,0.00192705943666715,0.0291900010977071
"krba1",1.00571082498642,0.743418943272108,2.92600908104734,0.00192753616624227,0.0291900010977071
"smc6",0.679030488460472,5.54400662265197,2.92572089250662,0.00192924378314972,0.0291900010977071
"nusap1",0.805726936797375,2.5870235804607,2.92546566471362,0.00193075725276392,0.0291900010977071
"tnfrsf9",1.11709696488682,-2.57262391958023,2.92332090387514,0.0019435184423838,0.0293478250815876
"enpp2",0.802508703664089,4.18903877652197,2.92286347643377,0.00194625007757605,0.0293540032583338
"mtor",0.950553674815053,3.88402620034612,2.92021868997113,0.00196211307812325,0.0294876898863255
"kcnk6",0.778970848277519,2.39461334396705,2.91376344325731,0.00200132882410498,0.030005688028307
"clip3",0.777591012708222,4.23044633379859,2.91184356209654,0.00201312976734296,0.030146856788445
"irf8",0.77426131582294,5.27081194214574,2.91074939136447,0.00201988376253893,0.0302122022186149
"havcr2",0.982652165883676,1.07816716675411,2.90535234019637,0.00205350252169613,0.0306425246419331
"slc1a7",1.06965102670624,-2.24821119006319,2.89869626388104,0.00209566845125013,0.0312195133797045
"shcbp1",0.879465141912457,1.4790167751732,2.89627735943974,0.00211118720041159,0.0313552232972997
"bco1",0.878806731409683,0.533474673366921,2.8914971747411,0.00214216437763177,0.0317779525456432
"smyd4",0.770267873234093,2.81474608801517,2.88740575010951,0.00216900752436972,0.0321384362256845
"lancl1",0.757791665296501,3.29291529621252,2.88433922983427,0.00218932758284408,0.032363638970253
"trav18",0.758092983570291,3.44832746590729,2.8791193429204,0.00222431715849421,0.0328424586053836
"myo19",0.76148994224207,2.12330802617851,2.87751502833923,0.00223517325681382,0.0329258214369113
"nemp1",0.959932682617804,1.03867006576654,2.87404821022679,0.00225879802336463,0.0332350968769565
"cr1",0.883189600892368,3.41455581420589,2.87142236584262,0.0022768434537845,0.0333840190398866
"bhlhb9",0.733038841856241,2.71824338278145,2.86239275790681,0.00233990617080911,0.0342292524222875
"slc22a11",1.07599672160834,-2.67373813383626,2.8561972072606,0.0023840935246686,0.0348353272350132
"bhlha15",0.879864743238402,1.23691034184115,2.8468594487861,0.00245213094363716,0.0357880866011895
"ccnf",0.866694812823851,1.6922152009039,2.83916163883466,0.0025095453915728,0.0365416407881205
"ubash3a",0.707814547603492,5.91881356164739,2.83774372479037,0.00252025363047591,0.0366553344483142
"ccn6",1.13072826551639,-1.93901692636583,2.83712375058307,0.00252494881519905,0.0366814115808054
"dpy19l2",1.02120506442613,-0.603400416943489,2.83487680499503,0.00254203222295553,0.0368448913600171
"plxnd1",0.796510119819773,5.77465344726974,2.8335168615393,0.00255242289329308,0.0369531190702535
"nup155",0.800054810780405,2.94408412446019,2.83141774414039,0.00256853720968833,0.0371035263016219
"rcn3",0.839245326056672,1.59436687451274,2.8313987966467,0.00256868308520604,0.0371035263016219
"faslg",0.902615561689399,2.54106654894993,2.82914824282956,0.0025860637334961,0.0373119401000653
"fst",1.07568695237895,1.87891835228278,2.82226619608511,0.00263987929316495,0.0380449650927159
"arhgef26",0.968874586204474,-0.88691863549578,2.81964415972728,0.00266064966636613,0.0382832529298894
"sspn",1.01547753070116,-2.71397062140042,2.81941504235076,0.00266247166115775,0.0382832529298894
"ryr1",0.800539763977651,2.09069088276026,2.81819416461697,0.00267219953034658,0.0383227082553742
"sorbs2",1.17110953749359,-1.48063136110404,2.81407857052621,0.00270523114676902,0.0387218759501854
"slc16a14",0.80836679273401,1.43798986277607,2.81309057076703,0.00271321588131199,0.0387922347555455
"akap1",0.730377031246829,3.82498494198651,2.80957935027901,0.00274176648960226,0.0391561431209977
"gh1",1.13375362936526,-2.71749641723668,2.80821268106276,0.00275295292571428,0.0392715259910867
"spag5",0.821096885870439,2.90654999276854,2.80406160247073,0.0027871852871745,0.0397150336466725
"wdr75",0.658387273015937,4.04511643729462,2.79815435200733,0.00283656779224992,0.0403731760430706
"micalcl",0.986361887183472,1.4436612004597,2.79319363566394,0.00287865066381616,0.0408800738651376
"large2",0.692087364871285,4.47473530187881,2.78594927670728,0.00294112609405587,0.0416269795103831
"erbb3",0.880172672321813,3.70112004557895,2.78395671797887,0.00295852463291701,0.0418263901962394
"syt11",0.870789163933437,0.893350409148775,2.78208931770704,0.00297491513588508,0.0420111200027392
"kazn",0.871560183287248,-0.450116932096704,2.78033819326901,0.00299035995584868,0.0421455528103212
"arhgef39",0.765487089457488,2.52167099040339,2.77775853029341,0.0030132451244042,0.0423160056970496
"utp20",0.974782939389629,2.24956369281414,2.77540316921087,0.00303427920211053,0.0425169122344512
"znf366",1.01002340189417,0.528658016387217,2.77442637102376,0.00304304134158759,0.0425924690103273
"zfp26",0.746590115745378,4.08916473322877,2.77395370727749,0.00304728950303289,0.0426047478195052
"prrt2",0.86714170170561,1.13170034581703,2.76963819662915,0.00308632574087415,0.0431028409269706
"manea",0.97129497103184,-0.338712216588658,2.76461449006357,0.00313233935736999,0.043697171233774
"ccdc3",1.27961299417359,-2.05845725120885,2.75958491844745,0.00317903040993343,0.0442508428977407
"mast1",0.859336592048825,0.211453633857286,2.75693594595951,0.00320387303959877,0.0445475812403618
"tnk1",0.79583045014475,2.70623578747875,2.75138135999048,0.00325653987927908,0.0450321745450856
"eomes",0.863484750979097,5.14240504141761,2.75022885106877,0.00326756544769261,0.0451352564955047
"stat4",0.677063390776167,5.75995796136987,2.74938761288052,0.00327563457327931,0.0451973202747568
"ncaph",0.824205252073112,2.66864595000369,2.74672975542514,0.00330124747483105,0.0455010543450269
"ccdc69",0.65994550114528,5.22832360869696,2.73624878312693,0.00340402786344917,0.0467355790961365
"tgfb2",0.838590542340332,0.404928511462399,2.73608998797809,0.00340560711666601,0.0467355790961365
"nup160",0.729531410283443,3.98762937536699,2.73085736357813,0.00345801940044906,0.0473162392593683
"sipa1l3",0.780683909439279,3.71819149285955,2.72750703485333,0.00349196019545747,0.0476658851158115
"rbbp8nl",0.933311621995171,-0.612287973602333,2.72747807410647,0.0034922548949475,0.0476658851158115
"pms2",0.660960217559416,3.94392831916385,2.72535001630823,0.00351397134806499,0.0479105543346207
"cep55",0.966358193853146,0.0821177662427581,2.72430730971815,0.00352465654015971,0.0480044547533174
"tmem121",0.879229032615071,-0.361788529490718,2.72378744280144,0.00352999488285359,0.0480254093911587
"plekha1",0.791847690845054,2.80449456501644,2.72264073392079,0.00354179594109983,0.0481341493543663
"gpr18",0.687366388266456,4.97700426374971,2.7205471475706,0.00356343368061243,0.0483761957994205
"sh2d7",0.829282101993483,-0.0811411985062103,2.71870199090536,0.00358260292819488,0.0485842472204454
"dhx57",0.805699145384823,2.3878958552684,2.71665204864263,0.00360400905185983,0.0488221547764806
"mtmr1",0.679072642802119,3.56537257604782,2.7151266658294,0.00362001257563106,0.0489864442648832
"slc39a14",0.810708255591957,1.3211805742233,2.71122003109247,0.00366129249722836,0.0494920597566516
"enpp5",0.829991881596063,5.03023913895095,2.70982136876962,0.00367617480682767,0.0496401425037339
"pla2g15",0.714707722313496,2.7328955140513,2.70726710445798,0.0037034944048087,0.0499556731935722
