"","logFC","AveExpr","t","P.Value","adj.P.Val","Significance"
"oser1",0.342265302374631,5.71134016477862,0,1,1,"Not significant"
"osgep",-0.0766563077413345,4.09228650003045,0,1,1,"Not significant"
"osgepl1",0.00200968478925012,1.70874953122016,0,1,1,"Not significant"
"osgin2",0.0914756374903805,4.24633559248961,0,1,1,"Not significant"
"ostc",0.216161180786288,4.83635554624673,0,1,1,"Not significant"
"ostf1",0.296158072312287,6.75389676629244,0,1,1,"Not significant"
"ostm1",0.156607695889021,5.52981552343382,0,1,1,"Not significant"
"otub1",-0.0696809076255116,6.48326489306629,0,1,1,"Not significant"
"otub2",-0.187390032982088,2.83427183727648,0,1,1,"Not significant"
"otud1",0.393730808413509,3.48953668943515,0,1,1,"Not significant"
"otud6b",0.0198437627391832,1.1049541476494,0,1,1,"Not significant"
"otud7b",-0.156569542783315,3.11006318943317,0,1,1,"Not significant"
"otulin",0.179830575494238,4.60713668526251,0,1,1,"Not significant"
"otulinl",0.166118493473214,4.56388618749741,0,1,1,"Not significant"
"ovgp1",-0.32594949989126,3.51984649028756,0,1,1,"Not significant"
"oxa1l",0.115594124451334,7.16513259287597,0,1,1,"Not significant"
"oxct1",-0.123617188612442,3.05701967164762,0,1,1,"Not significant"
"oxnad1",-0.159793206204943,2.85646879259257,0,1,1,"Not significant"
"oxr1",0.0837097758628298,4.51783994569122,0,1,1,"Not significant"
"oxsm",0.274553206382205,2.98155970211918,0,1,1,"Not significant"
"p2rx1",0.0483003476119581,4.65072547988411,0,1,1,"Not significant"
"p2rx3",-0.256245880642943,1.01341376148739,0,1,1,"Not significant"
"p2rx4",0.0543308278265719,5.17891471398931,0,1,1,"Not significant"
"p2rx5",-0.159258235508148,6.71828927730597,0,1,1,"Not significant"
"p2ry10",-0.0409828912064754,5.95429523230054,0,1,1,"Not significant"
"p2ry8",-0.0781415726621431,5.39476955413242,0,1,1,"Not significant"
"p3h1",0.0588339076702793,4.5079448874437,0,1,1,"Not significant"
"p4hb",0.0644728411085556,7.2294379542831,0,1,1,"Not significant"
"p4htm",-0.000881750401438453,3.80382614348127,0,1,1,"Not significant"
"pa2g4",-0.224694932178979,6.70479753264993,0,1,1,"Not significant"
"paat",-0.262093103646396,2.76886944017327,0,1,1,"Not significant"
"pabpc1l",0.0249534079106875,2.46468325187385,0,1,1,"Not significant"
"pabpc4",-0.176771373452578,5.22696561095903,0,1,1,"Not significant"
"pabpn1",-0.0503403140585288,6.19927626582426,0,1,1,"Not significant"
"pacrgl",-0.0291802255657888,0.130501051861411,0,1,1,"Not significant"
"pacs1",0.126173495232556,7.33915565321481,0,1,1,"Not significant"
"pacs2",0.0279812774937671,6.13512983833466,0,1,1,"Not significant"
"pacsin2",-0.0908072293268098,6.34801541856351,0,1,1,"Not significant"
"pacsin3",-0.0446413547752391,0.42958025732575,0,1,1,"Not significant"
"padi2",0.0619014822721509,7.836855568085,0,1,1,"Not significant"
"paf1",-0.0409132907337302,6.37723032573492,0,1,1,"Not significant"
"pafah1b1",-0.0517158136106497,6.20426887067716,0,1,1,"Not significant"
"pafah1b2",-0.119772874167737,4.19295569298808,0,1,1,"Not significant"
"pagr1",0.155183242039745,4.20871674654405,0,1,1,"Not significant"
"paics",-0.321494630580441,3.40866705016354,0,1,1,"Not significant"
"paip1",0.307291760317176,4.90617091307959,0,1,1,"Not significant"
"pak1",0.179062651740395,6.57206339225718,0,1,1,"Not significant"
"pak1ip1",-0.128354578473203,2.99160348437201,0,1,1,"Not significant"
"pak4",-0.00555844027917729,3.88607343263012,0,1,1,"Not significant"
"pan2",-0.197341823558625,5.35327291202606,0,1,1,"Not significant"
"pank2",-0.0315241314500314,5.27837318386853,0,1,1,"Not significant"
"pank3",-0.203166324286285,6.84351439720378,0,1,1,"Not significant"
"pank4",-0.11875100705706,4.41139230304864,0,1,1,"Not significant"
"papola",-0.114571079580536,7.22316943535576,0,1,1,"Not significant"
"papolg",-0.169750744604643,4.11082027626821,0,1,1,"Not significant"
"paqr4",0.327949153445351,2.77659176041858,0,1,1,"Not significant"
"paqr8",-0.0665694850572631,3.83104972741105,0,1,1,"Not significant"
"park7",-0.168446218648002,6.33172743386018,0,1,1,"Not significant"
"parl",0.230675106122514,3.45814092479509,0,1,1,"Not significant"
"parm1",-0.06862849203721,3.80890735651075,0,1,1,"Not significant"
"parp1",-0.100077009116367,7.669180943389,0,1,1,"Not significant"
"parp11",-0.46776133483864,4.10175414850625,0,1,1,"Not significant"
"parp2",-0.236450853892534,3.30824627758511,0,1,1,"Not significant"
"parp6",0.157758414388317,4.97305138530428,0,1,1,"Not significant"
"parp8",0.0732151939063108,6.21153117070713,0,1,1,"Not significant"
"patl1",-0.33616557680363,5.42194959768136,0,1,1,"Not significant"
"patr-a",-0.107343677144256,12.6434476985873,0,1,1,"Not significant"
"patz1",-0.166257916055688,4.52756614968186,0,1,1,"Not significant"
"paxbp1",-0.216849097049449,3.68944421694023,0,1,1,"Not significant"
"paxip1",-0.290782460862895,4.41581663715973,0,1,1,"Not significant"
"paxx",0.312719147099211,5.75640252227039,0,1,1,"Not significant"
"pbdc1",-0.193544526209141,2.68842043054177,0,1,1,"Not significant"
"pbx2",-0.0645755643289165,7.5014077186473,0,1,1,"Not significant"
"pbx3",-0.0767580139025765,0.727727223895875,0,1,1,"Not significant"
"pbx4",-0.153610620305431,2.84450493210468,0,1,1,"Not significant"
"pbxip1",0.162239492341361,6.84468739002451,0,1,1,"Not significant"
"pc",0.251366217564189,3.91576074249284,0,1,1,"Not significant"
"pcbd1",-0.0124616057089995,3.26075372310321,0,1,1,"Not significant"
"pcbp1",-0.107932834209466,8.54701189707979,0,1,1,"Not significant"
"pcbp2",0.216775524990863,9.15677639525937,0,1,1,"Not significant"
"pcdhgc5",-0.105463594548565,1.52926765373598,0,1,1,"Not significant"
"pced1b",0.102363277521229,5.76728810534835,0,1,1,"Not significant"
"pcf11",-0.0983689811292745,6.66872270210002,0,1,1,"Not significant"
"pcgf1",0.0896893023144494,3.42754294932452,0,1,1,"Not significant"
"pcid2",0.340353472942205,5.1847650455546,0,1,1,"Not significant"
"pcif1",0.0680800201471037,6.92942081204985,0,1,1,"Not significant"
"pck2",-0.164948427818463,5.74579576754243,0,1,1,"Not significant"
"pcmt1",0.25197648942358,4.78584520006241,0,1,1,"Not significant"
"pcmtd2",0.10447074931638,5.86120424361084,0,1,1,"Not significant"
"pcnp",0.203555752750474,4.20620751654509,0,1,1,"Not significant"
"pcnx1",0.0617151633185591,5.6158263456676,0,1,1,"Not significant"
"pcnx3",-0.0394998514547398,7.65897414041633,0,1,1,"Not significant"
"pcnx4",0.240634943603558,3.9615227055413,0,1,1,"Not significant"
"pctp",0.00709799293895852,3.08103236503818,0,1,1,"Not significant"
"pcyox1",-0.149005734096655,3.82337922223094,0,1,1,"Not significant"
"pcyox1l",0.0563701524359423,3.61930342084539,0,1,1,"Not significant"
"pcyt1a",-0.170739800926551,3.47600271955032,0,1,1,"Not significant"
"pcyt2",0.0215630982505948,4.09690522247314,0,1,1,"Not significant"
"pdcd1",0.0273990486035549,4.49434457072118,0,1,1,"Not significant"
"pdcd11",-0.394648927787272,5.45592796267356,0,1,1,"Not significant"
"pdcd2",0.0805400595323569,4.08499200220018,0,1,1,"Not significant"
"pdcd2l",-0.0829719698975007,1.21655990788276,0,1,1,"Not significant"
"pdcd4",-0.311512413642284,5.43973221316381,0,1,1,"Not significant"
"pdcd5",0.183803841524815,2.55863489015926,0,1,1,"Not significant"
"pdcd6",0.311650429984782,6.40157019258621,0,1,1,"Not significant"
"pdcd6ip",-0.0317763165345806,6.6506334874879,0,1,1,"Not significant"
"pdcd7",0.00792481573470427,3.65360680722373,0,1,1,"Not significant"
"pdcl3",-0.257195902754875,3.58525949220725,0,1,1,"Not significant"
"pde12",-0.26590896253197,3.95349747857041,0,1,1,"Not significant"
"pde6d",0.119554078012492,3.16968687117083,0,1,1,"Not significant"
"pdha1",-0.0596883257989367,4.38154540995846,0,1,1,"Not significant"
"pdhb",0.0972902820963197,5.03753282639561,0,1,1,"Not significant"
"pdhx",-0.321548402785051,2.7633232566297,0,1,1,"Not significant"
"pdia3",-0.179391903504685,8.61123897231288,0,1,1,"Not significant"
"pdia4",0.105260682805636,6.25666385534877,0,1,1,"Not significant"
"pdia5",-0.213310326598738,2.44714578741598,0,1,1,"Not significant"
"pdia6",-0.0152366628000982,6.70682204424234,0,1,1,"Not significant"
"pdk2",0.0999855142381421,5.00544996475057,0,1,1,"Not significant"
"pdlim2",0.314094316289966,7.69498336891882,0,1,1,"Not significant"
"pdlim7",0.0358908048542093,7.71596590213712,0,1,1,"Not significant"
"pdp1",0.00814531206748947,3.49444607048241,0,1,1,"Not significant"
"pdpk1",0.260048030150888,4.82253595507863,0,1,1,"Not significant"
"pdpr",-0.203179698802451,4.52448386320316,0,1,1,"Not significant"
"pdrg1",0.317390410263058,4.15737117876434,0,1,1,"Not significant"
"pdss1",-0.184751528901745,1.7251007988166,0,1,1,"Not significant"
"pdxdc1",-0.0280198568083287,5.02164752533723,0,1,1,"Not significant"
"pdxp",0.191878040699887,1.21515819468857,0,1,1,"Not significant"
"pdzd11",-0.16456250458819,3.66438254728044,0,1,1,"Not significant"
"pdzd3",-0.0140945679702118,3.38182346285171,0,1,1,"Not significant"
"pdzd8",-0.0244433481290232,5.84321291641455,0,1,1,"Not significant"
"pea15",0.25067545427309,5.76431469423164,0,1,1,"Not significant"
"pebp1",0.0754407380813777,6.14468168504707,0,1,1,"Not significant"
"pecr",-0.0765859370316428,1.1452635660641,0,1,1,"Not significant"
"pef1",0.0987480376301626,6.24611931789334,0,1,1,"Not significant"
"pelo",0.164672835688074,3.69406149905114,0,1,1,"Not significant"
"pelp1",-0.198158113603362,5.60121694389014,0,1,1,"Not significant"
"pepd",-0.108759390050206,4.1881855456437,0,1,1,"Not significant"
"per1",0.0414258095184055,5.19499438078635,0,1,1,"Not significant"
"pes1",0.0137323504490379,6.28172477240493,0,1,1,"Not significant"
"pex1",-0.175426477462436,4.31907627342169,0,1,1,"Not significant"
"pex10",0.1644041049757,3.04638659716546,0,1,1,"Not significant"
"pex11b",0.159984104788152,5.5400291637444,0,1,1,"Not significant"
"pex12",-0.142407553618562,3.00195900870641,0,1,1,"Not significant"
"pex13",-0.093494596802929,1.82724015034533,0,1,1,"Not significant"
"pex14",-0.0933488272735317,3.78218636468526,0,1,1,"Not significant"
"pex16",0.276600033061277,5.10566268101517,0,1,1,"Not significant"
"pex19",0.0204293474251118,4.86448959666469,0,1,1,"Not significant"
"pex2",0.111573659595525,3.11627703916732,0,1,1,"Not significant"
"pex3",-0.182153282716565,2.74139985816756,0,1,1,"Not significant"
"pex5",-0.00467941574321173,4.50776771587017,0,1,1,"Not significant"
"pex6",-0.200852174299345,5.25086029626489,0,1,1,"Not significant"
"pfdn2",0.184181563507936,4.40891367972167,0,1,1,"Not significant"
"pfdn6",0.158826174252895,3.9208923002706,0,1,1,"Not significant"
"pfkfb3",-0.0466119767721604,6.22780817095512,0,1,1,"Not significant"
"pfkl",-0.21846556724689,6.97634918809815,0,1,1,"Not significant"
"pfkp",-0.0539749310107682,7.89102647530157,0,1,1,"Not significant"
"pfn1",0.240986018210553,10.773976739349,0,1,1,"Not significant"
"pgam1",0.0850355611628499,7.6673332659162,0,1,1,"Not significant"
"pgam5",-0.218098597681145,5.241974826371,0,1,1,"Not significant"
"pgap2",0.231467030221508,3.32689030431013,0,1,1,"Not significant"
"pgap3",-0.0869124005520563,4.16450362441644,0,1,1,"Not significant"
"pgbd2",0.000934642959042442,2.15339030925052,0,1,1,"Not significant"
"pgghg",-0.0191834822179242,4.86555209122576,0,1,1,"Not significant"
"pggt1b",-0.266950188166025,2.199414115985,0,1,1,"Not significant"
"pgk1",-0.145469740470907,6.95934806885289,0,1,1,"Not significant"
"pgm1",-0.0895479810810276,6.72324638559812,0,1,1,"Not significant"
"pgm2",0.308218171977413,6.7720318542351,0,1,1,"Not significant"
"pgm2l1",0.0697843199363448,3.10800787619113,0,1,1,"Not significant"
"pgm3",-0.137774882510223,2.05463830742516,0,1,1,"Not significant"
"pgp",0.10295953950168,5.23473233924965,0,1,1,"Not significant"
"pgpep1",-0.0288648561120133,3.56495678983286,0,1,1,"Not significant"
"pgrmc1",0.432239018361688,4.69884751478748,0,1,1,"Not significant"
"pgrmc2",0.0599346984491569,2.77543033722761,0,1,1,"Not significant"
"phactr2",0.0128278369062196,5.40750201701211,0,1,1,"Not significant"
"phactr4",-0.234461727688889,3.73362461100404,0,1,1,"Not significant"
"phax",0.11501525483559,2.73361208040383,0,1,1,"Not significant"
"phb",-0.0505188962494474,5.97936492530896,0,1,1,"Not significant"
"phb2",0.0219734773145248,6.66005102892629,0,1,1,"Not significant"
"phc1",-0.241177740185759,4.38243603572103,0,1,1,"Not significant"
"phc2",-0.029125532727611,5.47462338499827,0,1,1,"Not significant"
"pheta1",0.128215139575853,-0.190441669864019,0,1,1,"Not significant"
"phf10",0.0667367704418522,4.64699213104067,0,1,1,"Not significant"
"phf11",-0.253739937614734,6.51272489219261,0,1,1,"Not significant"
"phf12",-0.0525259779930529,7.12112577686145,0,1,1,"Not significant"
"phf13",-0.0163928888573186,3.02846052297051,0,1,1,"Not significant"
"phf14",-0.220739059029646,3.78250575523138,0,1,1,"Not significant"
"phf19",0.0668832314869823,4.7298087851555,0,1,1,"Not significant"
"phf2",-0.165439318735964,5.43412560019507,0,1,1,"Not significant"
"phf20",0.0539155041449408,5.04564680152876,0,1,1,"Not significant"
"phf21a",0.132112717226269,3.20484427208471,0,1,1,"Not significant"
"phf23",0.149672770640107,6.04089546529299,0,1,1,"Not significant"
"phf3",-0.00344627202267755,7.48893743206294,0,1,1,"Not significant"
"phf8",-0.246922288932997,4.78038639091912,0,1,1,"Not significant"
"phip",-0.132398294311521,1.68366266823654,0,1,1,"Not significant"
"phka1",-0.179864051080137,1.79399734258619,0,1,1,"Not significant"
"phka2",-0.135174462555127,5.23533888920224,0,1,1,"Not significant"
"phkg2",0.19310922032576,6.89445766276604,0,1,1,"Not significant"
"phlda1",0.214408897111053,3.16176066649997,0,1,1,"Not significant"
"phldb1",-0.0163203627197761,1.28453141438599,0,1,1,"Not significant"
"phldb3",0.311656749900636,2.85246963657417,0,1,1,"Not significant"
"phrf1",-0.102650463733239,6.81786012140824,0,1,1,"Not significant"
"phtf1",0.0334099016771439,3.97126134022505,0,1,1,"Not significant"
"phyh",-0.257763896711629,5.92791431478117,0,1,1,"Not significant"
"phykpl",0.405553611458558,1.44111018282614,0,1,1,"Not significant"
"pi4k2a",-0.193549873019335,4.3739210201776,0,1,1,"Not significant"
"pi4ka",-0.206628685749708,6.65860787173158,0,1,1,"Not significant"
"pi4kb",-0.0712074238248528,6.72824100126782,0,1,1,"Not significant"
"pias2",-0.203246902674404,3.54785074814157,0,1,1,"Not significant"
"pias3",0.0980948811499935,5.27081292420462,0,1,1,"Not significant"
"pias4",-0.0440721577465135,5.51794696032168,0,1,1,"Not significant"
"picalm",-0.116801575134547,7.46453680886979,0,1,1,"Not significant"
"pick1",0.0920261219898784,3.26181682245787,0,1,1,"Not significant"
"piezo1",0.0257760669686551,7.03075345726844,0,1,1,"Not significant"
"pif1",-0.204276780493672,2.18019902928707,0,1,1,"Not significant"
"piga",-0.278117272259736,2.38740611326572,0,1,1,"Not significant"
"pigb",0.101301118137507,3.77773097138875,0,1,1,"Not significant"
"pigc",0.107086096223981,5.31402111932076,0,1,1,"Not significant"
"pigf",0.136950332380364,2.58906582434194,0,1,1,"Not significant"
"pigg",-0.388309304336065,3.80300129931473,0,1,1,"Not significant"
"pigh",0.0371460271548183,2.71952463030845,0,1,1,"Not significant"
"pigk",-0.138270481708917,3.23715834264858,0,1,1,"Not significant"
"pigl",-0.18015517923358,1.60739341427485,0,1,1,"Not significant"
"pigm",0.0605248308589541,3.48256702019813,0,1,1,"Not significant"
"pigs",0.0353613870739329,6.25260563862064,0,1,1,"Not significant"
"pigt",0.248953876788038,7.78980771238184,0,1,1,"Not significant"
"pigu",-0.0903993633433409,3.54825397032308,0,1,1,"Not significant"
"pigv",-0.0136810105251062,4.68618388211342,0,1,1,"Not significant"
"pigx",0.0318495372653453,4.27752687846419,0,1,1,"Not significant"
"pih1d1",0.016914807142113,5.53087182206832,0,1,1,"Not significant"
"pik3c2b",0.0115048888531595,7.67376155707699,0,1,1,"Not significant"
"pik3c3",-0.206553822160955,3.68498386425129,0,1,1,"Not significant"
"pik3ca",-0.142652273051672,4.76550265244614,0,1,1,"Not significant"
"pik3cg",-0.0575802269589323,5.29909461645362,0,1,1,"Not significant"
"pik3ip1",-0.0695335021997971,4.58453859591472,0,1,1,"Not significant"
"pik3r2",0.103721239582863,4.00053383456264,0,1,1,"Not significant"
"pik3r5",0.127741478775116,9.1270100635652,0,1,1,"Not significant"
"pik3r6",0.0999093417600596,6.54358773113054,0,1,1,"Not significant"
"pilrb",-0.0360770310403966,6.57191710734222,0,1,1,"Not significant"
"pin1",0.272844897185769,4.32226679130551,0,1,1,"Not significant"
"pin4",0.15458304540275,1.88109588253261,0,1,1,"Not significant"
"pink1",0.101299649161395,5.86468909205475,0,1,1,"Not significant"
"pinx1",-0.146709643993637,2.93543532426428,0,1,1,"Not significant"
"pip4k2a",-0.0451680735786475,6.55950389997628,0,1,1,"Not significant"
"pip4k2c",0.0787819779066101,4.69017802850861,0,1,1,"Not significant"
"pip4p1",0.11242801991841,4.37160245374629,0,1,1,"Not significant"
"pip5k1a",-0.227129363327801,5.0264216868698,0,1,1,"Not significant"
"pisd",0.0505647587744908,5.26703770098742,0,1,1,"Not significant"
"pitpna",0.0924591537229755,5.55856357557401,0,1,1,"Not significant"
"pitpnb",-0.23999780856832,2.92820316118305,0,1,1,"Not significant"
"pitpnm1",0.0926475855480708,7.07431795184583,0,1,1,"Not significant"
"pitpnm2",-0.199505562024232,6.40722243103373,0,1,1,"Not significant"
"pja1",-0.328607691241712,2.85308167640699,0,1,1,"Not significant"
"pja2",0.00207046074180628,5.77946961406592,0,1,1,"Not significant"
"pkd1",0.18432858000287,3.41460687757221,0,1,1,"Not significant"
"pkd1l3",0.0067804416973174,2.50598787969732,0,1,1,"Not significant"
"pkd2l2",-0.0526009657720206,2.13163213094497,0,1,1,"Not significant"
"pkm",-0.104942869900071,10.1536794321072,0,1,1,"Not significant"
"pkmyt1",-0.104038672011508,3.17781597571444,0,1,1,"Not significant"
"pkn1",0.127824920067306,9.19193218455293,0,1,1,"Not significant"
"pknox1",-0.23029566831503,3.16144999250919,0,1,1,"Not significant"
"pla1a",-0.16521951341746,2.00488075959055,0,1,1,"Not significant"
"pla2g15",-0.0550167770196253,2.76305549645426,0,1,1,"Not significant"
"plaa",-0.10219870262117,4.83600609170409,0,1,1,"Not significant"
"plagl1",-0.187337253189003,4.72346660292244,0,1,1,"Not significant"
"plagl2",-0.377169231042287,4.85162308245614,0,1,1,"Not significant"
"plbd2",-0.0814666415393228,5.78304203456071,0,1,1,"Not significant"
"plcb2",-0.0277446209500072,7.84356715873765,0,1,1,"Not significant"
"plcb3",-0.00687952298212835,4.61876027054192,0,1,1,"Not significant"
"plcd1",0.230377691352476,4.22897183272126,0,1,1,"Not significant"
"plcd4",-0.15248617113374,1.70540914092203,0,1,1,"Not significant"
"plcg2",0.0274769896373153,7.44199755360308,0,1,1,"Not significant"
"pld3",0.0700967885180299,7.80776108418594,0,1,1,"Not significant"
"pld4",0.103824531328413,5.89226651403681,0,1,1,"Not significant"
"plec",0.0836662855731891,9.90161048277987,0,1,1,"Not significant"
"plek",-0.0573817478485026,7.46648375962991,0,1,1,"Not significant"
