"","logFC","AveExpr","t","P.Value","adj.P.Val"
"ccl14",-0.922040287390221,9.09105223022464,-4.11110580111379,2.93535275801668e-05,0.000978889802337015
"mybpc3",-0.930669076671948,3.2531105882204,-4.11009993187298,2.94710794703807e-05,0.000980223614279319
"lamb3",-1.10089166609207,4.36278234966974,-4.09477862489376,3.1318120994714e-05,0.00103080659180258
"il18rap",-0.894981209478041,5.31818340192763,-4.08271356111806,3.28498221003064e-05,0.0010673236543079
"nppa",-1.82637666193521,-2.30768143691478,-4.08104590317004,3.30670851368468e-05,0.0010716279206272
"atg3",-0.755164047495361,5.52452344851979,-4.07603021214494,3.37287859730423e-05,0.00108749521916654
"myt1",-1.27933660815367,-1.03020840207284,-4.06179682183965,3.56760362947873e-05,0.00114154284235397
"b9d2",-0.917781610992277,3.61631775218647,-4.05975425292218,3.59641218429986e-05,0.00114508262469276
"flot1",-0.759916208761979,6.9198094669343,-4.03359881258343,3.98547803525041e-05,0.00123461904136103
"igsf6",-0.862249981394885,7.41593149423545,-4.02978532084409,4.04544955390135e-05,0.00125013293182785
"pdk3",-0.788645328093165,5.25777383958309,-4.02150563774309,4.17863033799354e-05,0.00128813924004635
"hsh2d",-0.89056795380986,7.60676524622601,-4.01854092111989,4.22732610919771e-05,0.00129711048493678
"def8",-0.892168885344952,6.11160012721672,-4.01848450738479,4.22825793016816e-05,0.00129711048493678
"ifrd1",-0.791074354817183,5.57057409766202,-4.01743733051376,4.24559036763368e-05,0.0012992740110538
"stbd1",-1.00375486125364,1.58303325707312,-4.01467777573454,4.29159009544821e-05,0.0013101789182698
"slc6a7",-1.46365747538116,-1.17108256209296,-4.00053422338675,4.53489990933765e-05,0.00137449879985896
"gon7",-0.987056339465353,3.55985244078818,-3.98798873784515,4.76165923066161e-05,0.00143291930991267
"transmembrane protein c1orf162 homolog ",-0.829105776665689,6.84633846274841,-3.98575450511244,4.80315877028233e-05,0.00144197443462229
"hlx",-0.912763432787752,5.25914394998574,-3.97840528626121,4.94210798497553e-05,0.00148017305265653
"siglec1",-1.49188663247463,4.49763097198102,-3.96854042871604,5.13464165343376e-05,0.00152339755534623
"col4a2",-1.11061801342275,1.44507471816134,-3.9640036854064,5.22556189878299e-05,0.00153953092864145
"dcbld1",-0.856392421807305,2.63240547933744,-3.95711225309519,5.36660756795339e-05,0.00157010539470747
"icam3",-0.724411004547767,9.41683616570353,-3.95605195551955,5.38862728841736e-05,0.00157290670434889
"il10rb",-0.761700691959393,7.44069181919003,-3.95505597305654,5.40938958838066e-05,0.0015753289172245
"oscar",-0.872749809151524,6.78591024411141,-3.95423384254546,5.42658505656451e-05,0.00157670364436595
"trip6",-0.90504683495159,5.01565693363003,-3.95051157347194,5.50509161565468e-05,0.00159219343089839
"dedd2",-0.740658192510704,6.64452651880919,-3.9392275235437,5.7497368260056e-05,0.00165432890764699
"dhrs3",-1.01000366513408,1.55002563644752,-3.93906850852851,5.75325711616635e-05,0.00165432890764699
"tnfrsf1a",-0.814371654415015,8.20640118962688,-3.93880047526596,5.75919550094689e-05,0.00165432890764699
"emilin2",-0.821657180888134,7.94617609261112,-3.93050102938197,5.94598319272589e-05,0.00169641719126101
"ltbr",-0.842572540004502,6.01783858562092,-3.92524031438937,6.06734736310434e-05,0.0017193991776295
"map3k11",-0.76975309724057,8.10654878734915,-3.92438811752684,6.08722767368098e-05,0.00172117383820255
"has2",-1.32911094338685,-0.0718783644436942,-3.91788056537073,6.24109188978097e-05,0.00176074018738709
"rdh14",-0.836788137214374,4.88133969618366,-3.91416955903926,6.33048177537298e-05,0.0017819812730276
"mogat2",-0.903983144500782,7.204009738209,-3.9069815008333,6.50709710894247e-05,0.00181495628752698
"tmem35b",-0.819714161969833,4.62146604689536,-3.89342115982165,6.85310229512478e-05,0.0018870666646641
"prdx6",-0.793414879276662,6.90721342692387,-3.89161905633241,6.90037874105651e-05,0.00189184136460332
"pstpip1",-0.755834108495598,7.93503429292269,-3.88931744810003,6.96120960977736e-05,0.00190027490837961
"bmx",-0.934620808218288,4.15668001032186,-3.88744806588397,7.01099120506607e-05,0.00190973960863858
"wnk2",-1.08078955276715,5.09252577089893,-3.8809036381158,7.18794504925088e-05,0.00195372983822542
"gas1",-1.29888388434568,-2.05848580552257,-3.87439212512261,7.3682108014697e-05,0.00199415024239348
"glrx",-0.903087142744073,5.35176912302046,-3.8731292652367,7.40366518146202e-05,0.00199946419291664
"ca15",-1.02878749724812,1.04384600798804,-3.8713175059752,7.45481258644374e-05,0.00200898456887127
"pycard",-0.953920784258495,5.78905738444565,-3.8547288956586,7.93897033675068e-05,0.002134907363536
"fancb",-0.844785307335149,2.51478462013575,-3.84959682396177,8.09469899559568e-05,0.00216756145350284
"thy1",-1.17226781016046,2.06732751441887,-3.84079044126879,8.36869389825867e-05,0.00222677730905455
"ccl9",-0.919592286013486,8.71309140852377,-3.83916823013342,8.42011587540227e-05,0.00223575303674809
"plekhh1",-1.10871262721236,0.201315578102517,-3.83325768630298,8.6100180833972e-05,0.00228138403681462
"dbndd2",-0.838647979482135,3.47606102333444,-3.82564202753684,8.86069521806709e-05,0.00232828122372453
"ckb",-0.858709383971926,10.4206749736629,-3.82096055444975,9.01820728597543e-05,0.00236475356612953
"per1",-0.865094177495161,5.18858045113932,-3.81862159621055,9.09789403113723e-05,0.00237679617992317
"wdr87",-1.49661123625933,-2.47864130824574,-3.81370299230552,9.26764982780378e-05,0.00241016103237885
"pnp",-0.772185039610447,8.80426213012669,-3.81043949927903,9.38193423635752e-05,0.00243487200848712
"fbxl15",-0.846090442861006,3.8447545889462,-3.8093848119657,9.41915298745639e-05,0.00243952202066519
"cfh",-0.897647247304559,5.5733099083914,-3.80856797429598,9.44807436082723e-05,0.00244200842221872
"ube2l6",-0.958437890976978,7.42089210018601,-3.80798590097506,9.46873485983846e-05,0.00244235387537752
"pcyt1b",-0.867316254983677,1.41305604256099,-3.80401029865054,9.61099621140551e-05,0.00247399961539622
"pilra",-0.792879269959299,8.41157029732636,-3.79980140449675,9.76381071917766e-05,0.00250314003407072
"lrrn2",-1.51741000137117,0.736750743152306,-3.79832791713072,9.81785124018707e-05,0.00251189922722114
"bpi",-0.991865540160264,9.20130046901678,-3.79546350310622,9.9237156566295e-05,0.00252408118848417
"cblif",-0.823257845418916,6.52324705493634,-3.79541879288553,9.92537661742727e-05,0.00252408118848417
"clec12b",-1.05488827550505,0.410455868387707,-3.79165607142389,0.000100661069828114,0.00255472944087859
"galnt3",-0.919244869009483,3.78944788126049,-3.78990139688625,0.000101323780342001,0.00256639531010532
"ca4",-1.0447444528376,8.92284964494787,-3.77539639037548,0.000106962498103311,0.00270379802705549
"rab5if",-0.866934920319514,6.36458596005532,-3.7720499962284,0.000108304907375677,0.00272682415203423
"lactb",-0.701363168082106,5.4319365784041,-3.7576726262663,0.00011425591475088,0.00285716333171856
"tm4sf20",-1.10358116852588,-1.10009763647194,-3.75736632905833,0.000114385999355138,0.00285716333171856
"mast2",-0.718219421203473,5.36413553970768,-3.75227497171227,0.000116568928984641,0.00290022577448203
"mblac1",-0.884129188682317,3.22725026579821,-3.74997968744402,0.000117565870110042,0.00291928297116076
"nqo2",-0.761421227671799,5.30357063951243,-3.74489751186282,0.000119802048223786,0.00294598474917179
"smim10l2b",-0.84562798457843,5.00279708673428,-3.74307390056616,0.000120614205530577,0.00294863238626878
"card9",-0.863938702821796,6.18445066979997,-3.737875372728,0.000122958074179053,0.00298859057605587
"spata48",-1.23751266786604,-0.793170998955144,-3.72965713578058,0.00012675149390906,0.00306898875769467
"trpm2",-0.838688384178351,6.6021310172519,-3.70583976447235,0.000138379836123017,0.00328756155781731
"baz2b",-0.768343907991222,5.94420890929461,-3.68798949306514,0.000147747879227102,0.00348195992966506
"krt23",-1.02320534101422,2.68129939239807,-3.68763489256104,0.000147939906814632,0.00348195992966506
"fam107b",-0.77742500511669,7.25131890569077,-3.67065971709788,0.000157413095754973,0.00366986603333444
"muc5b",-1.32688174863534,-1.94739878026713,-3.66573821756704,0.000160264863232805,0.00370986741098795
"fabp4",-1.52441254789665,-1.61827166282112,-3.65409498321077,0.000167206820421135,0.00384393145461837
"nrg1",-0.956169605629794,4.42202094364691,-3.65276939052717,0.000168014901950958,0.0038539752191618
"ing1",-0.775463555119511,5.90369966835716,-3.64562749272075,0.00017243239098949,0.00393388626302557
"sdc2",-1.11755408909888,1.75721886656391,-3.64123054914122,0.000175206263357055,0.00397253995001228
"rubcnl",-0.880893766594363,8.19403229527553,-3.64080116374739,0.000175479390158852,0.00397253995001228
"hes1",-0.883291940466374,4.19390511194391,-3.64066484794964,0.000175566182880236,0.00397253995001228
"fabp5",-0.907561594786794,4.08233381692364,-3.64045758987303,0.000175698222332215,0.00397253995001228
"usp3",-0.990219302165319,5.72954809940836,-3.62925537107888,0.000182975808235188,0.00412233732671041
"gadd45g",-1.13478636619211,-1.72892642594825,-3.62764947291653,0.000184042079493741,0.00413898192655052
"prickle1",-0.975807604208319,3.88999292387134,-3.62279090223766,0.000187303800691575,0.00418351691388372
"lrrc4",-0.804115057555382,7.23771887543073,-3.59378844199717,0.000207935358910616,0.00458979069701481
"rara",-0.783807387455905,9.52314950566521,-3.58101130732273,0.00021768763239343,0.00479329962686508
"agpat2",-0.759976840309485,7.42252326266456,-3.57081719206129,0.000225775375929769,0.00493698092798676
"tspan31",-0.758791343080255,5.73785940646399,-3.56666104345855,0.000229153177432333,0.00499356380959871
"tpm2",-1.09308045823292,4.57719909629237,-3.5613388644798,0.000233548064186843,0.00506443524470854
"pmap37",-1.41586638345216,4.1960381524575,-3.54183354688536,0.000250341802741032,0.00540866674332291
"lgals9",-0.789111059620444,10.2203024045696,-3.53655764019719,0.00025507556368877,0.00550153592058424
"litaf",-0.825016350120737,8.157333346114,-3.53032812005793,0.000260773212790451,0.00560529359941924
"sqor",-0.859460633532048,8.98008740053092,-3.52463988121829,0.000266080020952867,0.00569033060037781
"cfp",-0.813465587210829,8.12103678834201,-3.52258303985017,0.000268023784584264,0.00572221725229816
"plb1",-0.81708136271005,6.590262588184,-3.51985366204426,0.000270623705155653,0.00575748480335404
"anxa1",-0.921265487324185,8.71375297512174,-3.51650761290081,0.000273843363473803,0.00579749794128208
"uncharacterized protein c7orf57 homolog ",-0.805498016427046,5.29727987053064,-3.50911242487983,0.000281087238575107,0.00592110268058462
"nt5c3b",-0.753702542736829,6.49530980997814,-3.50318758585176,0.000287020232259673,0.00603602115728786
"atp6v0c",-0.808583079372655,10.1249517534559,-3.49844750534218,0.000291851254051732,0.00611726036477585
"mfap3l",-0.897069291959273,2.10112575068712,-3.49290710674795,0.000297594643978103,0.00622731573715107
"cp",-1.40380992615901,4.56845964233314,-3.48189210935719,0.000309329579835186,0.0064408839531086
"ccin",-0.767749565276262,7.35085331626907,-3.47603244120244,0.000315747715219601,0.00655293164640483
"cdc42ep4",-0.812886609065877,3.7013930442775,-3.47285576608956,0.000319279137977581,0.00660563031384094
"cdc23",-0.762988689473016,4.80807465566892,-3.47280825450537,0.000319332235284185,0.00660563031384094
"cfd",-0.977676717650019,6.75536144486808,-3.46394575031392,0.000329382762174707,0.00675822845962034
"scg3",-1.3695403756203,-1.95591262808214,-3.45741300968855,0.000336980220482868,0.00689173625676856
"dnlz",-0.834557856355725,4.30558052060891,-3.4535841857074,0.000341509077715627,0.00695061712278231
"slc2a6",-0.782041708395795,9.38495766109028,-3.45221828532991,0.000343138464513867,0.00697255153213949
"ager",-0.918463843568809,2.94548976460193,-3.44732554356784,0.000349034997108818,0.00708098447585609
"tmem38a",-0.783577836104313,2.57298241860196,-3.44045506631266,0.000357475378810826,0.00724059505254812
"ccdc194",-0.944188455678752,7.09332998001979,-3.43669330171056,0.000362177309933842,0.00732409443240612
"ctss",-0.817085148531195,9.49371998751477,-3.4196445047526,0.000384222152339374,0.00769601233505127
"prkab1",-0.705987685779713,6.80748212192389,-3.4085920818291,0.000399177682353878,0.00795773931746161
"col18a1",-1.18734360241368,3.00638163725184,-3.40142897104084,0.000409159381146834,0.00813107770175288
"rgs2",-0.80923569029892,8.80728594214313,-3.39084920971839,0.000424329867875235,0.00836677878326848
"dgat2",-0.798176509936351,8.78854250469528,-3.37567185401338,0.000447013102197478,0.00875362543961462
"clec5a",-1.2227776895857,0.997562912828354,-3.3562292917951,0.000477727249675504,0.00926072808074953
"mrpl33",-0.755307010731947,3.1194925233482,-3.35179394416344,0.000485004661513606,0.00937304880255423
"mrps15",-0.727252411362294,6.28673181411881,-3.33383280280621,0.000515545862948018,0.00991778411232877
"pram1",-0.76055829996416,9.05430362704579,-3.33126049373316,0.000520063894189962,0.00997433620435043
"dhx58",-1.00463156238869,8.22278628367441,-3.328172103118,0.000525537158881932,0.0100184979654732
"adamts2",-0.814104086672577,4.82327124061395,-3.32206009997711,0.000536527591377966,0.0102126087762441
"homer2",-0.843617746227935,4.6402361152482,-3.32019112196279,0.000539930883936701,0.0102619344993623
"myd88",-0.730447248375055,8.2723401994679,-3.31847656209769,0.00054307068113962,0.0103061116200055
"smad6",-0.903883783823157,1.03337910924636,-3.31743586403133,0.000544984757848722,0.0103269300666417
"cstb",-0.87957909874498,5.16616043792196,-3.31466203941846,0.000550117205573591,0.0103930214667334
"nfe2",-0.832202555527807,8.41675897426131,-3.29090361596727,0.000595959888119208,0.0111425103934004
"klk12",-1.31918561769317,-0.709886209595783,-3.28994788480459,0.000597876409820973,0.0111618315269236
"lilra6",-0.798567245350215,10.1365859291817,-3.28893645461509,0.000599910866247668,0.011183294157086
"uncharacterized protein c1orf185 homolog ",-1.19580882126555,-1.17703363652145,-3.28679550853508,0.00060423859463079,0.0112335915805995
"snx2",-0.730398315890215,6.04513505960306,-3.28529580207855,0.000607287408617714,0.0112379290739668
"stab1",-0.825744082509914,6.23242383716444,-3.28153059455157,0.000615005083535297,0.0113641070918167
"csrnp1",-0.776016524608956,8.46477810922903,-3.26425120604342,0.00065160832856302,0.0119704617219593
"rogdi",-0.702249201372057,8.36050489668026,-3.25747121616238,0.00066651631759936,0.012173554534882
"hpn",-1.11551795650771,-0.414318921735588,-3.24308992342149,0.000699194078589031,0.0126606217181759
"ccnjl",-0.791949392658543,6.45911474395906,-3.24264386218513,0.000700231054367581,0.0126612593650241
"rgs8",-0.728650817597739,4.16296430073833,-3.24192843386823,0.000701897223399344,0.0126732557236347
"nptx2",-0.849307779708172,1.39212245653209,-3.23988146639717,0.000706684803758383,0.0127414967684767
"rpl3l",-1.09143331003672,-0.777143058518439,-3.22090986656528,0.000752523273941521,0.0134528170570677
"dennd5a",-0.748970176764631,8.30314699678846,-3.20662001956483,0.000788856502965923,0.0139548030235318
"cir1",-0.795781288376488,5.42997484549714,-3.20639701456336,0.000789436202375602,0.0139548030235318
"hopx",-0.779127857645732,5.83516797075644,-3.19334641113253,0.000824057846274665,0.0145059430627653
"snx10",-0.77865829475446,7.00315539740644,-3.18412903932615,0.000849353270298733,0.0149096888657023
"ptms",-0.808893844724366,8.27203995814062,-3.16018018656303,0.000918480288698013,0.0160119618880747
"tnfaip2",-0.8780494282637,7.09633831633377,-3.1547191039997,0.000934956377211249,0.0162543516527826
"plekhg6",-0.892433831971504,1.20917740651991,-3.14826204682361,0.000954790250896222,0.0165763653586227
"steap2",-1.25386770144263,-3.71873101290384,-3.14269871095907,0.000972190518280776,0.0168091873605345
"prelid1",-0.754962867003648,8.6836234576092,-3.13795430364305,0.000987260797897039,0.0170232199662861
"slc24a3",-0.765830092840387,3.64608723347154,-3.13481331896898,0.000997356524888621,0.0171504613851255
"evpl",-0.993558765756025,-1.50784729141729,-3.12984104182472,0.00101353381525015,0.0173813485630212
"lamp2",-0.689379352018777,7.6810181169461,-3.12455432865129,0.00103100007176723,0.017633030997383
"c1ql2",-1.37171471089285,-2.48972584465725,-3.11916695431005,0.00104908499010503,0.017893907138917
"os9",-0.690324842593536,7.1450524056202,-3.11796333550694,0.0010531651571325,0.0179392916725036
"kcnj15",-0.942915126268263,5.85008892376156,-3.11595193183354,0.00106001660133056,0.0180316955911398
"mettl9",-0.717607745140033,5.78204135803082,-3.11216462084374,0.00107302926232165,0.0182285172667787
"efhd2",-0.73966318213148,9.54238529216859,-3.1060203854933,0.00109445437173521,0.0184930598988787
"mpo",-1.14156694641473,0.35954546373916,-3.09790625277253,0.00112335434036332,0.0189055599305618
"ndufa2",-1.0052813962383,3.71600688497603,-3.09040825442679,0.00115068477132996,0.0192765928875861
"trappc5",-0.771739808939607,6.86911664516287,-3.09023248147869,0.00115133277173172,0.0192765928875861
"clec1a",-0.811278190240029,4.84696313960071,-3.09018672450191,0.0011515015135792,0.0192765928875861
"ccpg1",-0.73843384136399,7.67110907299496,-3.08616832474276,0.00116640986665346,0.0194232599534033
"samd9l",-1.01933074956931,7.16603379931178,-3.08193902316559,0.00118229294949034,0.0195847705375718
"grn",-0.738120179261722,10.016638472321,-3.07852724701045,0.00119525102246734,0.0197732692054512
"mdp1",-0.738435603581127,4.16088389674802,-3.0711785955987,0.00122360780823885,0.0201415557001705
"c6orf141",-1.02340195531584,-1.41998282383952,-3.06071067656816,0.00126507368569889,0.0207383480071962
"fth1",-0.915203135258354,11.5027278811051,-3.05330055677832,0.00129520587114179,0.0211773699939988
"cd68",-0.769011254466487,6.09988442452649,-3.03705116117793,0.00136361101740782,0.0221810548893403
"ctsf",-0.959287343032825,6.85123393409485,-3.02355826945977,0.00142292379980669,0.0229978694447018
"col17a1",-0.790299700072162,7.77393340209971,-3.02293769353569,0.00142570804017669,0.0230134405105916
"olr1500",-0.824162162544734,2.67920104511552,-3.00858736340973,0.00149150634864829,0.0239531750197786
"thbs1",-0.98527323388853,6.792256136745,-2.99984871636749,0.00153293066388183,0.024418259204006
"cfap99",-1.07712733423297,0.0308721131719395,-2.99962813393719,0.00153398985742391,0.024418259204006
"slc12a9",-0.719664733782666,7.49874077143685,-2.99421191953368,0.00156020944118844,0.024711136750853
"nectin1",-1.01505364024248,3.71619856472279,-2.97890654572399,0.00163654399467043,0.0257908722551616
"armh2",-1.0439389944619,-1.97255405717518,-2.97737544491283,0.00164436599605317,0.0258818702666451
"ap3b2",-1.01529851658581,1.34280482266864,-2.97054959379683,0.00167965687721385,0.0263389370609253
"arhgef10l",-0.750955613488685,6.10777437566977,-2.95749474276423,0.00174909592314525,0.0272587217911626
"ets2",-0.82056858981516,5.81837601907479,-2.95664038924523,0.00175373079120459,0.027297294913836
"sbno2",-0.786814981216017,9.4557799807108,-2.94954542503591,0.00179265838408478,0.0276985443966351
"supt4h1",-0.864260104777346,6.31653250069466,-2.94062094891895,0.00184274853183944,0.0283684515151263
"vgf",-0.74789960586167,2.86292739050079,-2.93964714099969,0.00184829111219529,0.0283846310656577
"il34",-0.89312160991268,3.5751921245807,-2.93756111126933,0.00186021552534835,0.0285329436293914
"chrm4",-1.00672248346525,-2.03428198262295,-2.93716919693718,0.00186246368338064,0.0285329436293914
"cpne8",-1.16602226587484,-2.64867413476433,-2.93399252896033,0.00188077824075591,0.0287104457196077
"oas2",-1.00930133942029,7.52747480339037,-2.9295865077988,0.00190645359544738,0.0290309240877824
"adap1",-0.673016951879683,6.60991841050667,-2.92176166553625,0.00195284423757187,0.0294183531807758
"dusp5",-0.75279456756195,6.2417621416621,-2.92130243138384,0.00195559871404996,0.0294247763653302
"ino80e",-0.717780903646998,6.11428522915918,-2.9162995554284,0.00198583713418788,0.0298087833004758
"kcnk7",-0.899526700989435,-0.429343957875456,-2.90957130094299,0.00202717894326859,0.0302854783262077
"zfp36",-0.720254692039893,10.1133326583179,-2.89847096067916,0.00209710949120731,0.0312195133797045
"igdcc3",-0.793485321339826,2.7960808809784,-2.89684577681882,0.00210753104128283,0.0313377468597338
"diras1",-1.04312621324729,-0.0615259131173403,-2.88654769905008,0.00217467589805308,0.0321846939994062
"ttc12",-0.923392825055373,1.76755447966332,-2.87854557301337,0.00222819420842682,0.0328613145861221
"ccdc184",-0.866783383838468,1.40329537553474,-2.87354751035184,0.00226222884282977,0.0332468724936342
"aifm2",-0.720211878291726,4.60305318650307,-2.87210736561156,0.00227212332517533,0.033353503724612
"lat2",-0.669113735012703,7.31373409112743,-2.86552635202437,0.00231784279240725,0.0339457880107013
"txnl4b",-0.6898610552606,4.2722023215534,-2.84519888712356,0.00246441403192068,0.0359258696072036
"tusc3",-0.888592251500252,2.65074707724655,-2.83643859781087,0.00253014687371371,0.036714725989515
"tigd3",-0.979357632362843,-2.25951156668797,-2.8184284974393,0.00267032987747444,0.0383227082553742
"rnf103",-0.660966007745087,4.80158564450712,-2.8179295846763,0.00267431194566343,0.0383227082553742
"pip5k1b",-0.720918797165671,4.16021471157694,-2.79321691635147,0.00287845185018906,0.0408800738651376
"akirin2",-0.648364557399264,6.25546548512702,-2.78781383350428,0.00292492948279824,0.041490666367101
"rsad2",-1.23664672534762,5.64274733379385,-2.78719293137422,0.00293031421025186,0.041520449891674
"grb10",-0.727302707812045,3.15272326619005,-2.78025406467718,0.0029911037954631,0.0421455528103212
"nbpf6",-1.43180902574912,-3.02739368064237,-2.77840441696282,0.00300751717333556,0.0423160056970496
"dusp16",-0.751777904088934,7.09343867459222,-2.77807824477564,0.003010400207672,0.0423160056970496
"arrdc4",-0.824866034121172,3.84605414098486,-2.77695190871306,0.00302043354157368,0.0423698773939509
"mtmr14",-0.641136117018039,7.72688196930818,-2.76008107747265,0.00317439558057283,0.044235044920463
"inpp1",-0.664474478846508,5.98523625602674,-2.75590050913887,0.00321363175911333,0.0446146095275643
"gapdh",-0.768203277203121,12.3500531690967,-2.75567575524478,0.00321575356275109,0.0446146095275643
"map6",-0.925418548178027,1.54673511477791,-2.75357973715162,0.00323560241167086,0.0448407663170044
"cys1",-0.901814859821398,-1.20742916827139,-2.75244985131355,0.00324634821367291,0.0449404108133756
"sycp3",-0.831350686535277,1.01028694316723,-2.7430041388512,0.00333745560159332,0.0459500014689956
"fbxl8",-0.760890405611373,1.43395547655997,-2.742134071197,0.00334596318888387,0.046017006250602
"arhgap29",-1.02912839122065,-1.58256998646511,-2.73564303007503,0.00341005577628849,0.0467458730547833
"padi6",-0.80957936548998,3.08117701412842,-2.73074521808275,0.00345915065081544,0.0473162392593683
